Season,Name,Team,Age,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,PlayerId,Position
2019,Ivan De Jesus Jr.,Twins (AA),32,16,49,61,9,7,1,0,1,4,3,11,0,8,1,0,0,0,0,0,0.183673469,9886,3B
2019,Anthony Prato,Twins (R),21,25,88,106,18,13,4,0,1,10,11,13,0,15,4,1,0,2,1,2,0.204545454,sa1052903,3B
2019,Jimmy Titus,Dodgers (R),21,20,64,75,23,14,5,0,4,15,13,9,0,14,1,1,0,1,2,0,0.359375,sa1052965,3B
2019,Jeff Houghtby,Giants (A-),22,32,119,138,35,21,11,0,3,22,15,14,0,27,4,1,0,1,2,1,0.294117647,sa1054552,3B
2019,Seth Gray,Twins (R),21,33,129,151,27,16,5,0,6,22,20,20,1,35,2,0,0,1,3,1,0.209302325,sa1115752,3B
2019,Tyler Callihan,Reds (R),19,28,116,120,31,17,9,2,3,16,15,4,0,20,0,0,0,1,5,2,0.267241379,sa1169610,3B
2019,Angel Camacho,Blue Jays (R),22,26,102,115,27,20,4,0,3,12,17,9,0,29,3,1,0,0,0,0,0.264705882,sa1169786,3B
2019,Aaron Shackelford,Pirates (R),22,30,116,130,30,17,9,0,4,18,16,13,0,34,0,0,1,3,0,3,0.258620689,sa1169950,3B
2019,Toby Welk,Orioles (A-),22,31,113,132,39,31,6,1,1,13,18,13,1,24,3,3,0,0,1,1,0.345132743,sa1170296,3B
2019,Jake Means,Royals (R),23,35,124,161,35,24,7,0,4,25,17,23,0,29,13,1,0,4,2,1,0.282258064,sa1170316,3B
2019,Carson Maxwell,Diamondbacks (R),22,20,64,77,10,6,2,0,2,6,6,12,0,31,0,1,0,0,0,1,0.15625,sa1170377,3B
2019,Chandler Redmond,Cardinals (R),22,31,112,129,33,14,11,0,8,22,28,12,0,31,3,2,0,1,3,2,0.294642857,sa1170749,3B
2019,Cody Birdsong,Braves (R),22,33,123,129,23,16,5,0,2,8,12,4,0,40,1,1,0,3,0,0,0.186991869,sa1170766,3B
2019,Javier Reynoso,Yankees (R),18,20,68,80,16,14,2,0,0,9,7,8,0,25,3,1,0,1,0,1,0.235294117,sa1170909,3B
2019,Angelo Armenta,Rays (R),23,27,87,104,19,15,3,0,1,17,10,15,0,20,1,1,0,1,1,3,0.218390804,sa1171023,3B
2019,Mason Mallard,Rays (A-),23,8,27,30,4,3,1,0,0,2,1,2,0,7,1,0,0,0,0,0,0.148148148,sa1172017,3B
2019,Wander Valdez,Twins (R),19,22,71,76,23,17,2,0,4,13,10,5,0,22,0,0,0,0,1,1,0.323943661,sa3002626,3B
2019,Estamy Urena,Twins (A),20,43,129,144,29,20,8,0,1,16,11,14,1,38,0,1,0,1,3,0,0.224806201,sa3002628,3B
2019,Alexander Hernandez,Diamondbacks (R),20,31,109,131,27,16,5,0,6,25,18,17,0,34,1,4,0,2,6,2,0.247706422,sa3002696,3B
2019,Alexander Hernandez,Diamondbacks (R),20,9,33,43,8,6,1,0,1,6,6,8,0,5,1,1,0,0,1,0,0.242424242,sa3002696,3B
2019,Juan Herrera,Phillies (R),19,49,186,212,54,40,7,2,5,35,32,19,0,42,4,3,0,4,10,3,0.29032258,sa3002699,3B
2019,Jose Tortolero,Phillies (R),19,15,57,61,11,9,1,0,1,8,5,1,0,12,0,2,1,0,2,0,0.192982456,sa3002708,3B
2019,Evan Mendoza,Cardinals (AA),23,54,206,223,51,41,8,1,1,20,20,14,0,44,0,2,0,5,5,1,0.247572815,sa3002836,3B
2019,Makesiondon Kelkboom,Indians (A),18,23,64,69,11,6,2,1,2,4,6,4,0,26,0,1,0,1,2,2,0.171875,sa3002849,3B
2019,Tucupita Marcano,Padres (A),19,86,355,389,100,81,15,2,2,45,36,27,0,35,2,2,3,1,9,12,0.28169014,sa3002857,3B
2019,Carlos Luis,Padres (A-),19,32,122,136,31,22,7,1,1,9,12,12,0,26,0,1,0,6,2,0,0.25409836,sa3002860,3B
2019,Jordan Rodgers,Braves (A+),24,44,135,143,28,20,5,0,3,10,15,5,0,34,2,1,0,0,0,2,0.207407407,sa3002874,3B
2019,Chris Hess,Yankees (A+),24,14,46,51,9,7,2,0,0,2,2,3,0,14,2,0,0,0,0,1,0.195652173,sa3002877,3B
2019,Danny Edgeworth,Rockies (A),23,50,173,201,41,29,5,0,7,23,24,21,1,55,4,0,3,3,3,2,0.236994219,sa3002880,3B
2019,Christopher Morel,Cubs (A),20,73,257,278,73,45,15,7,6,36,31,11,0,60,4,3,3,3,9,6,0.284046692,sa3003171,3B
2019,Reyny Reyes,Reds (R),20,12,43,44,10,6,3,1,0,3,1,1,0,8,0,0,0,0,0,0,0.232558139,sa3003178,3B
2019,Luidemid Rojas,Braves (R),20,12,32,36,10,8,1,1,0,5,1,2,0,10,2,0,0,2,0,0,0.3125,sa3003188,3B
2019,Erik Pena,Cardinals (R),19,27,63,84,16,14,2,0,0,17,6,13,0,17,6,0,2,0,5,1,0.253968253,sa3003190,3B
2019,Freudis Nova,Astros (A),19,48,186,193,50,31,16,1,2,23,20,5,0,38,2,0,0,3,4,3,0.268817204,sa3003195,3B
2019,Jeinser Brete,Cubs (R),19,25,69,76,15,11,3,1,0,10,8,4,1,17,2,0,1,4,5,0,0.217391304,sa3003211,3B
2019,Amador Arias,Rays (R),18,13,44,51,10,8,1,0,1,6,4,3,0,11,1,1,1,0,0,0,0.227272727,sa3003216,3B
2019,Hector Pineda,Royals (R),20,17,46,53,7,7,0,0,0,6,1,6,0,13,1,0,0,1,0,0,0.152173913,sa3003217,3B
2019,Jordan Diaz,Athletics (A-),18,44,174,187,47,25,16,0,6,19,30,11,1,27,0,2,0,7,1,1,0.270114942,sa3003221,3B
2019,Johan Lopez,Rays (R),18,12,37,47,13,9,4,0,0,7,2,6,0,4,1,0,3,0,1,0,0.351351351,sa3003228,3B
2019,Jeison Rijo,Angels (R),19,25,76,97,17,14,2,0,1,8,10,16,0,14,3,2,0,1,0,1,0.22368421,sa3003231,3B
2019,Michael Chirinos,Rangers (R),19,38,144,170,38,32,4,0,2,23,31,13,0,9,1,12,0,4,8,3,0.263888888,sa3003239,3B
2019,Rehybell Perozo,Rangers (R),19,37,137,165,33,21,5,5,2,26,19,24,0,28,0,2,2,2,4,1,0.240875912,sa3003243,3B
2019,Edgar Made,Phillies (R),19,20,79,86,21,12,6,3,0,12,15,4,0,14,2,1,0,1,2,1,0.265822784,sa3003244,3B
2019,Claudio Finol,Reds (A),19,26,89,100,19,15,4,0,0,9,6,8,0,15,3,0,0,3,0,2,0.213483146,sa3003256,3B
2019,Claudio Finol,Reds (R),19,8,31,35,7,5,1,1,0,2,4,0,0,4,0,2,2,1,0,0,0.225806451,sa3003256,3B
2019,Kendry Marte,Tigers (R),19,26,71,88,17,9,5,3,0,14,3,15,0,28,0,0,2,0,6,2,0.239436619,sa3003266,3B
2019,Luis Arcendo,Rays (A-),19,26,82,95,21,17,2,2,0,10,6,10,0,17,0,0,3,3,5,4,0.25609756,sa3003281,3B
2019,Angel Lopez,Rays (R),19,18,70,81,16,13,2,1,0,10,13,6,0,17,2,3,0,2,6,0,0.228571428,sa3003283,3B
2019,Angel Lopez,Rays (R),19,25,82,104,23,12,7,0,4,24,19,15,0,19,6,0,1,2,6,0,0.280487804,sa3003283,3B
2019,Jose Peroza,Mets (A-),19,8,26,30,6,5,0,0,1,4,4,2,0,9,2,0,0,0,0,1,0.23076923,sa3003288,3B
2019,Jose Peroza,Mets (R),19,16,64,72,21,7,6,2,6,14,20,4,0,15,3,1,0,2,1,0,0.328125,sa3003288,3B
2019,Yhon Perez,Blue Jays (R),19,19,48,54,9,7,2,0,0,5,3,6,0,10,0,0,0,1,2,0,0.1875,sa3003306,3B
2019,Omar Medina,Giants (R),19,13,41,52,13,9,3,0,1,12,6,9,0,5,2,0,0,0,3,0,0.31707317,sa3003310,3B
2019,Marcos Gonzalez,Indians (A),19,11,34,43,7,5,1,0,1,4,4,9,0,11,0,0,0,0,4,0,0.205882352,sa3003311,3B
2019,Sean Mendoza,Astros (R),19,23,74,87,18,15,3,0,0,10,1,10,0,11,2,1,0,0,4,1,0.243243243,sa3003312,3B
2019,Samuel Jorge,Giants (R),19,26,96,117,18,16,2,0,0,14,11,12,0,23,6,2,1,2,0,0,0.1875,sa3003321,3B
2019,Jember Gutierrez,Rangers (R),19,42,158,192,45,32,11,1,1,17,27,23,0,11,5,6,0,6,15,0,0.284810126,sa3003324,3B
2019,Christopher Rodriguez,Marlins (R),19,12,44,48,13,8,4,0,1,2,3,3,0,14,1,0,0,0,1,0,0.295454545,sa3003349,3B
2019,Jose Rivera,Phillies (R),20,18,46,60,11,8,3,0,0,10,7,12,0,12,1,1,0,0,6,2,0.239130434,sa3003420,3B
2019,Seaver Whalen,Rays (A),24,40,140,160,34,24,8,0,2,15,17,11,0,19,7,2,0,9,3,0,0.242857142,sa3003939,3B
2019,Cullen Large,Blue Jays (A+),23,81,283,333,75,46,22,3,4,50,38,39,1,89,6,5,0,6,3,3,0.265017667,sa3003959,3B
2019,Ryan Grotjohn,Diamondbacks (A+),24,19,59,74,14,10,3,0,1,8,7,12,0,19,1,1,1,1,0,2,0.237288135,sa3003964,3B
2019,Marcus Chiu,Dodgers (A+),22,92,303,365,68,44,10,3,11,50,39,45,1,133,16,1,0,4,5,3,0.224422442,sa3004060,3B
2019,Zane Gurwitz,Angels (A+),24,42,145,162,44,30,10,1,3,26,18,16,0,39,1,0,0,5,1,0,0.303448275,sa3004062,3B
2019,Zane Gurwitz,Angels (AA),24,29,103,116,21,16,4,0,1,10,12,11,0,30,1,1,0,2,3,0,0.203883495,sa3004062,3B
2019,Ryan Costello,Twins (A+),23,68,216,258,46,27,11,0,8,35,25,40,2,64,1,1,0,2,0,0,0.212962962,sa3004071,3B
2019,Ryan Costello,Twins (AA),23,10,32,37,6,4,1,0,1,3,3,5,0,14,0,0,0,1,0,0,0.1875,sa3004071,3B
2019,Pat McInerney,Brewers (A+),24,55,172,199,37,20,9,1,7,20,25,23,0,53,3,1,0,3,1,2,0.215116279,sa3004078,3B
2019,Victor Ruiz,Reds (R),19,30,120,132,34,25,8,1,0,7,13,8,0,23,0,3,1,6,0,1,0.283333333,sa3004150,3B
2019,Jonny Homza,Padres (A-),20,31,113,129,27,18,9,0,0,8,10,13,0,37,3,0,0,1,1,0,0.238938053,sa3004155,3B
2019,Cody Bohanek,Mets (A+),23,81,251,307,57,40,14,1,2,32,18,33,0,93,18,4,1,6,12,7,0.227091633,sa3004157,3B
2019,Jake Scheiner,Mariners (A+),23,45,174,187,47,27,12,3,5,21,30,7,0,47,4,1,1,6,0,3,0.270114942,sa3004160,3B
2019,Jake Scheiner,Phillies (A+),23,45,160,183,41,30,8,1,2,19,20,16,1,28,2,4,1,3,3,2,0.25625,sa3004160,3B
2019,Rylan Bannon,Orioles (AA),23,102,359,412,95,62,21,4,8,44,39,45,1,66,6,1,1,10,7,4,0.264623955,sa3004162,3B
2019,Austin Listi,Phillies (AA),25,62,209,251,46,31,7,1,7,29,33,36,2,44,3,3,0,4,1,2,0.220095693,sa3004170,3B
2019,Matthew Batten,Padres (AAA),24,81,269,298,80,57,15,2,6,47,42,22,1,64,3,3,1,5,4,5,0.297397769,sa3004179,3B
2019,Ryan Vilade,Rockies (A+),20,98,383,445,107,72,22,8,5,60,52,44,0,81,3,10,5,13,15,4,0.279373368,sa3004256,3B
2019,Joseph Reyes,Blue Jays (R),21,27,99,112,18,10,1,0,7,17,18,9,0,34,4,0,0,1,1,1,0.181818181,sa3004269,3B
2019,Ryan Dorow,Rangers (A+),23,70,249,300,66,49,9,0,8,45,43,42,1,69,5,3,1,3,11,2,0.26506024,sa3004295,3B
2019,Ryan Dorow,Rangers (AA),23,25,89,101,20,15,2,1,2,7,10,9,0,31,2,1,0,3,2,1,0.224719101,sa3004295,3B
2019,Michael Osinski,Red Sox (A+),23,22,46,59,12,9,3,0,0,8,5,11,0,12,1,0,1,2,0,0,0.260869565,sa3004298,3B
2019,Ricky Surum,Yankees (A),24,15,41,48,9,6,3,0,0,5,6,5,0,19,0,2,0,0,2,1,0.219512195,sa3004391,3B
2019,Eric Peterson,Dodgers (AA),25,12,33,37,4,3,0,0,1,3,1,4,0,15,0,0,0,0,0,0,0.121212121,sa3004405,3B
2019,Ricky De La Torre,Twins (A),19,27,87,98,17,12,2,1,2,9,10,7,0,30,3,1,0,2,0,0,0.195402298,sa3004503,3B
2019,Cam Balego,Cubs (A+),24,85,291,350,75,55,10,0,10,42,37,42,0,67,14,3,0,5,1,3,0.257731958,sa3004517,3B
2019,Davis Schneider,Blue Jays (R),20,11,45,48,15,7,5,0,3,9,9,2,0,12,0,1,0,0,0,1,0.333333333,sa3004518,3B
2019,Buddy Kennedy,Diamondbacks (A),20,73,275,312,73,51,14,2,6,39,36,32,2,59,1,4,0,8,4,3,0.265454545,sa3004617,3B
2019,Drew Ellis,Diamondbacks (AA),23,97,309,368,71,39,20,0,12,53,51,53,0,87,2,3,1,6,0,3,0.229773462,sa3004687,3B
2019,Jacob Gonzalez,Giants (A),21,97,348,394,80,51,21,1,7,40,46,32,1,62,8,6,0,8,0,0,0.229885057,sa3004691,3B
2019,Jesse Medrano,Pirates (A+),24,64,198,218,38,27,7,1,3,23,13,10,0,65,7,1,2,1,4,3,0.191919191,sa3004697,3B
2019,Mark Vientos,Mets (A),19,92,342,375,87,55,22,0,10,42,51,19,0,88,7,7,0,11,1,3,0.254385964,sa3004720,3B
2019,Shane Matheny,Giants (A),23,84,312,358,68,45,15,2,6,41,39,37,1,101,4,4,1,3,1,1,0.217948717,sa3004780,3B
2019,Jake Holmes,Phillies (A),20,55,175,195,27,20,5,1,1,13,16,13,0,62,0,3,4,4,7,1,0.154285714,sa3004815,3B
2019,Jake Holmes,Phillies (A-),20,16,55,61,9,9,0,0,0,2,4,3,0,12,1,2,0,1,2,1,0.163636363,sa3004815,3B
2019,Jose Caballero,Diamondbacks (A+),22,43,164,198,44,29,12,0,3,36,12,24,1,40,8,0,2,1,28,7,0.268292682,sa3004817,3B
2019,Javier Sanchez,Royals (R),19,17,42,55,11,10,1,0,0,6,0,8,0,15,3,0,2,1,2,1,0.261904761,sa3004931,3B
2019,Javier Sanchez,Royals (R),19,8,31,34,11,9,2,0,0,4,7,3,0,6,0,0,0,0,3,1,0.354838709,sa3004931,3B
2019,Riley Delgado,Braves (A+),24,102,397,433,113,98,12,3,0,39,29,26,0,37,5,2,3,11,1,1,0.28463476,sa3004934,3B
2019,Francisco Hernandez,Cardinals (R),19,25,92,104,23,14,5,0,4,13,17,10,0,19,1,1,0,2,2,2,0.25,sa3004942,3B
2019,Robbie Glendinning,Pirates (AA),23,50,165,189,43,31,7,1,4,18,29,20,1,55,0,2,2,6,2,1,0.26060606,sa3004978,3B
2019,David Metzgar,Yankees (A-),24,11,35,42,14,10,3,1,0,7,5,7,0,6,0,0,0,2,1,0,0.4,sa3004982,3B
2019,David Metzgar,Yankees (A+),24,27,87,92,20,17,2,0,1,8,5,4,0,11,0,1,0,2,0,0,0.229885057,sa3004982,3B
2019,Brandon Grudzielanek,Blue Jays (AA),24,13,45,49,7,6,1,0,0,5,1,1,0,20,1,0,2,0,0,0,0.155555555,sa3005058,3B
2019,Kember Nacero,Royals (R),19,32,106,123,22,16,4,2,0,17,5,14,0,41,2,1,0,2,10,3,0.207547169,sa3005150,3B
2019,D.J. Stewart,Phillies (A-),20,27,87,95,22,13,8,1,0,8,4,7,0,21,0,1,0,3,2,3,0.252873563,sa3005181,3B
2019,Diosbel Arias,Rangers (A+),22,104,383,435,108,81,21,3,3,49,49,45,1,96,4,3,0,11,3,5,0.281984334,sa3005308,3B
2019,Joe Dunand,Marlins (AA),23,102,365,413,85,62,19,1,3,35,36,30,0,97,9,9,0,6,2,1,0.232876712,sa3005360,3B
2019,Danny Diaz,Red Sox (R),18,20,82,87,16,7,9,0,0,12,5,4,1,23,1,0,0,0,0,0,0.195121951,sa3005483,3B
2019,Samuel Colmenarez,Reds (R),19,21,77,85,20,18,0,2,0,17,7,7,0,22,0,0,1,0,5,0,0.259740259,sa3005497,3B
2019,Pedro Hurtado,Blue Jays (R),19,13,42,47,6,4,1,1,0,3,2,5,0,11,0,0,0,0,1,0,0.142857142,sa3005517,3B
2019,Ronny Rojas,Yankees (R),17,22,70,86,10,3,6,0,1,8,12,15,0,33,1,0,0,0,1,2,0.142857142,sa3005530,3B
2019,Eynar Machin,Dodgers (R),18,16,46,62,6,5,1,0,0,5,5,9,0,10,4,2,1,0,1,0,0.130434782,sa3005540,3B
2019,Eynar Machin,Dodgers (R),18,14,43,49,4,2,1,0,1,2,6,5,0,13,1,0,0,0,1,0,0.093023255,sa3005540,3B
2019,Emilson Rosado,Pirates (R),18,20,71,79,15,10,4,1,0,7,8,8,1,29,0,0,0,0,0,1,0.211267605,sa3005543,3B
2019,Jean Carvajal,Royals (R),18,26,64,73,15,10,5,0,0,8,4,8,0,25,1,0,0,0,3,1,0.234375,sa3005574,3B
2019,Carlos Arroyo,Pirates (R),17,27,95,109,27,18,8,0,1,23,20,7,1,7,3,3,1,3,11,3,0.284210526,sa3005576,3B
2019,Alberto Figuereo,Rays (R),19,20,58,64,17,14,2,1,0,8,1,5,0,12,1,0,0,2,2,1,0.293103448,sa3005583,3B
2019,Julio Carreras,Rockies (R),19,39,153,183,42,25,10,3,4,29,24,15,0,39,6,4,5,1,13,6,0.274509803,sa3005598,3B
