Season,Name,Team,Age,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,PlayerId,Position
2019,Justin Jones,Angels (A),23,67,213,248,50,38,3,2,7,25,30,31,0,49,3,1,0,9,5,2,0.234741784,sa3006942,SS
2019,Jeremy Eierman,Athletics (A+),22,101,387,427,83,49,16,7,11,51,55,31,0,143,3,4,2,7,8,2,0.214470284,sa3007005,SS
2019,Xavier Edwards,Padres (A),19,77,307,344,103,85,13,4,1,44,30,30,2,35,1,4,2,3,20,9,0.335504885,sa3007018,SS
2019,Frainyer Chavez,Rangers (A),20,91,294,329,73,63,7,2,1,38,27,28,0,66,2,2,3,6,13,7,0.248299319,sa3007019,SS
2019,Wander Franco,Rays (A),18,62,233,272,74,47,16,5,6,42,29,30,1,20,2,7,0,2,14,9,0.317596566,sa3007033,SS
2019,Wander Franco,Rays (A+),18,28,97,117,35,25,7,0,3,26,18,16,1,6,0,4,0,4,4,3,0.360824742,sa3007033,SS
2019,Kevin Vargas,Cardinals (R),19,10,30,35,10,8,2,0,0,8,2,4,0,4,1,0,0,1,5,0,0.333333333,sa3007035,SS
2019,Mateo Gil,Cardinals (R),18,25,103,110,24,17,4,0,3,19,12,5,0,27,1,1,0,2,0,0,0.233009708,sa3007050,SS
2019,Gunnar Schubert,Marlins (A+),23,42,121,138,23,18,4,1,0,9,11,12,0,32,2,2,1,3,0,1,0.190082644,sa3007080,SS
2019,Michael Perri,Cardinals (A+),23,44,152,164,39,34,4,0,1,16,10,7,0,23,3,0,2,3,1,0,0.256578947,sa3007280,SS
2019,Luis Garcia,Phillies (A),18,97,353,400,67,50,10,3,4,26,28,36,1,95,4,4,3,7,8,5,0.189801699,sa3007295,SS
2019,Jose Mercado,Phillies (R),19,17,62,67,13,12,0,1,0,7,6,3,0,14,1,0,1,2,3,2,0.209677419,sa3007305,SS
2019,Luke Sherley,Tigers (A+),23,35,113,123,26,24,2,0,0,11,9,8,0,21,2,0,0,4,1,3,0.230088495,sa3007320,SS
2019,Bladimir Susana,Pirates (R),19,12,34,38,11,11,0,0,0,6,4,4,0,8,0,0,0,0,3,0,0.323529411,sa3007334,SS
2019,Max Schuemann,Athletics (A),22,63,217,254,56,38,15,1,2,35,20,23,0,47,12,1,1,2,11,5,0.258064516,sa3007511,SS
2019,Terrin Vavra,Rockies (A),22,98,360,436,113,74,28,1,10,75,49,59,1,61,2,9,6,4,18,9,0.313888888,sa3007643,SS
