Season,Name,Team,Age,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,PlayerId,Position
2019,Carlos Rondon,Phillies (R),17,35,115,142,26,21,4,1,0,15,11,23,1,11,1,1,2,0,4,3,0.226086956,sa3009319,2B
2019,Cesar Hipolito,Athletics (R),17,28,92,115,16,12,4,0,0,12,2,17,0,27,5,0,1,1,8,1,0.173913043,sa3009325,2B
2019,Joel Ibarra,Dodgers (R),16,30,100,128,19,14,5,0,0,19,9,22,0,32,6,0,0,2,8,0,0.19,sa3009326,2B
2019,Famin Rodriguez,Mets (R),17,25,67,83,15,14,1,0,0,17,4,11,0,12,5,0,0,1,7,3,0.223880597,sa3009333,2B
2019,Learsi Delgado,Diamondbacks (R),18,30,81,102,9,8,0,0,1,14,4,13,0,26,6,2,0,4,1,1,0.111111111,sa3009537,2B
2019,Eddinson Paulino,Red Sox (R),16,22,67,81,19,16,1,2,0,11,7,13,0,14,0,0,1,1,1,5,0.283582089,sa3009538,2B
2019,Saul Puente,Twins (R),16,23,65,72,15,14,1,0,0,5,6,7,0,27,0,0,0,2,1,0,0.23076923,sa3009543,2B
2019,Josttin Diaz,Padres (R),17,27,70,91,11,7,2,1,1,13,12,17,0,30,2,2,0,0,5,2,0.157142857,sa3009544,2B
2019,Sebastian Burciaga,Brewers (R),17,36,138,154,37,30,6,1,0,32,15,6,0,16,5,4,1,3,12,1,0.268115942,sa3009545,2B
2019,John Mejia,Rangers (R),18,36,133,163,28,21,6,0,1,20,15,24,0,32,4,1,1,2,6,0,0.210526315,sa3009548,2B
2019,Ricardo Salazar,Rays (R),17,20,72,87,14,11,3,0,0,12,6,14,0,15,1,0,0,1,2,1,0.194444444,sa3009549,2B
2019,Cristofer Campo,Diamondbacks (R),17,30,92,114,18,14,3,1,0,9,14,19,0,16,2,1,0,2,2,0,0.195652173,sa3009561,2B
2019,Ransel Villaman,Mets (R),17,18,53,64,8,6,2,0,0,6,1,11,0,14,0,0,0,0,2,1,0.150943396,sa3009564,2B
2019,Carlos Arcia,Cardinals (R),17,24,75,100,21,18,2,0,1,21,10,21,1,16,3,0,1,1,4,2,0.28,sa3009568,2B
2019,Yorkislandy Alvarez,Orioles (R),20,43,160,194,37,34,3,0,0,32,12,29,0,15,4,1,0,2,17,3,0.23125,sa3009570,2B
2019,Luis Chevalier,Mariners (R),17,11,36,44,5,4,1,0,0,4,1,6,0,14,1,0,1,0,1,1,0.138888888,sa3009641,2B
2019,Rafael Castillo,Tigers (R),17,12,34,36,4,4,0,0,0,2,1,1,0,14,0,0,1,0,0,1,0.117647058,sa3009645,2B
2019,Neifi Antunez,Padres (R),17,18,63,78,20,15,4,1,0,16,10,12,1,19,3,0,0,0,4,2,0.317460317,sa3009648,2B
2019,Edwin Castillo,Cubs (R),19,16,34,46,6,3,3,0,0,6,5,11,0,10,0,1,0,1,0,1,0.176470588,sa3009655,2B
2019,Cesar Jimenez,White Sox (R),18,22,62,66,14,12,2,0,0,10,4,4,0,13,0,0,0,4,4,3,0.225806451,sa3009762,2B
2019,Juan Brito,Rockies (R),17,16,54,65,13,9,2,1,1,7,8,9,0,7,0,2,0,1,4,2,0.24074074,sa3009808,2B
2019,Nelson Marin,Giants (R),17,16,45,55,7,6,0,0,1,4,5,6,0,14,3,0,1,4,1,1,0.155555555,sa3009819,2B
2019,Rainer Polonius,Rays (R),17,26,86,110,24,20,3,0,1,12,12,18,0,19,1,3,2,2,8,7,0.279069767,sa3009833,2B
2019,Clay Fisher,Orioles (A-),23,29,94,108,17,9,5,1,2,11,8,4,0,30,7,1,2,4,4,1,0.180851063,sa3009865,2B
2019,Morgan McCullough,Angels (A),21,13,38,49,7,6,1,0,0,2,2,9,0,9,2,0,0,0,0,1,0.184210526,sa3009868,2B
2019,Morgan McCullough,Angels (R),21,17,58,64,13,11,1,0,1,8,5,5,0,18,1,0,0,2,1,0,0.224137931,sa3009868,2B
2019,Will Wilson,Angels (R),20,30,125,134,39,25,8,2,4,13,13,8,0,29,1,0,0,5,0,0,0.312,sa3009871,2B
2019,Tanner Morris,Blue Jays (A-),20,36,133,164,31,20,9,0,2,18,13,28,1,33,3,0,0,2,1,2,0.233082706,sa3009873,2B
2019,Luke Ritter,Mets (A-),22,38,126,151,32,23,6,1,2,21,15,21,0,29,3,1,0,1,4,2,0.253968253,sa3009878,2B
2019,Isaac Collins,Rockies (A-),21,37,148,164,38,29,6,3,0,24,17,12,0,26,2,2,0,1,5,5,0.256756756,sa3009884,2B
2019,Ricky Martinez,Diamondbacks (A-),21,39,147,168,44,38,6,0,0,17,12,15,0,32,3,3,0,4,6,8,0.299319727,sa3009885,2B
2019,Nick Grande,Diamondbacks (A-),21,26,84,97,10,9,0,1,0,8,6,10,0,20,2,1,0,0,5,1,0.119047619,sa3009890,2B
2019,Joshua Rivera,White Sox (R),20,24,66,75,14,9,2,2,1,12,6,6,0,22,2,1,0,1,0,0,0.212121212,sa3009961,2B
2019,Jake Alu,Nationals (A-),22,23,75,78,21,16,4,1,0,9,11,2,0,17,0,1,0,2,1,1,0.28,sa3010009,2B
2019,Joab Gonzalez,Indians (A-),19,9,29,32,4,2,0,1,1,4,3,3,0,8,0,0,0,0,3,0,0.137931034,sa3010016,2B
2019,Nerwilian Cedeno,Padres (R),17,30,109,142,19,14,4,1,0,18,19,30,1,30,1,2,0,1,2,0,0.174311926,sa3010026,2B
2019,J.T. Arruda,Nationals (A-),21,33,99,118,23,15,5,3,0,10,7,16,0,29,2,0,1,1,2,1,0.232323232,sa3010036,2B
2019,AJ Lee,Astros (A-),22,30,98,116,23,15,5,0,3,18,10,15,0,33,3,0,0,2,11,2,0.234693877,sa3010146,2B
2019,Alex Garcia,Yankees (R),17,23,78,93,20,17,2,1,0,20,9,14,0,18,1,0,0,1,14,4,0.256410256,sa3010156,2B
2019,Alex Erro,Red Sox (A-),21,21,70,79,20,16,4,0,0,9,9,6,0,10,1,1,1,4,0,1,0.285714285,sa3010177,2B
2019,Jake Hoover,Rangers (A-),21,29,94,108,21,11,8,2,0,21,8,12,0,35,1,1,0,0,3,0,0.223404255,sa3010280,2B
2019,Cory Wood,Pirates (A-),22,26,105,115,22,16,4,2,0,10,9,8,0,24,2,0,0,3,2,0,0.209523809,sa3010330,2B
2019,Jack Gethings,Royals (R),22,20,64,78,16,15,1,0,0,6,7,12,0,11,0,0,2,0,1,1,0.25,sa3010344,2B
2019,Andre Lipcius,Tigers (A),21,36,135,152,37,30,6,0,1,14,15,14,0,29,1,1,1,3,0,1,0.274074074,sa3010401,2B
2019,Jancarlos Javiel,Rockies (R),18,31,102,122,22,15,7,0,0,17,9,17,0,17,1,0,2,1,7,2,0.215686274,sa3010404,2B
2019,Spencer Steer,Twins (A),21,14,55,64,19,13,4,1,1,12,7,7,0,6,1,1,0,1,2,0,0.345454545,sa3010586,2B
2019,Nate Fassnacht,Phillies (A-),21,20,65,75,13,9,4,0,0,7,4,8,0,16,2,0,0,2,3,2,0.2,sa3010594,2B
2019,Oliver Dunn,Yankees (A),21,17,54,66,10,7,2,0,1,7,8,11,0,18,0,1,0,1,1,4,0.185185185,sa3010595,2B
2019,Oliver Dunn,Yankees (R),21,14,50,57,12,8,2,0,2,9,11,7,0,11,0,0,0,0,3,1,0.24,sa3010595,2B
2019,Corey Joyce,Tigers (A-),20,21,81,88,20,17,1,1,1,9,12,5,0,18,1,1,0,0,1,2,0.24691358,sa3010596,2B
2019,Turner Brown,Rockies (R),21,13,43,48,7,5,0,1,1,8,2,5,0,13,0,0,0,0,1,2,0.162790697,sa3010638,2B
2019,Jake Hirabayashi,Twins (R),22,22,61,81,12,8,2,1,1,12,13,14,0,18,5,1,0,1,7,1,0.196721311,sa3010681,2B
2019,Andrew Martinez,Orioles (R),22,15,41,54,4,4,0,0,0,7,0,12,0,14,1,0,0,0,0,1,0.097560975,sa3010691,2B
2019,Cade Bunnell,Braves (R),22,11,28,39,3,2,1,0,0,6,1,9,0,13,1,0,1,1,0,0,0.107142857,sa3010702,2B
2019,Jack Kenley,Tigers (A-),21,8,25,30,4,2,1,1,0,3,4,1,0,10,1,1,1,0,1,0,0.16,sa3010718,2B
2019,Jack Kenley,Tigers (A),21,13,45,51,10,5,2,0,3,6,5,2,0,15,2,0,1,0,2,0,0.222222222,sa3010718,2B
2019,Cam Coursey,Diamondbacks (R),20,26,103,119,29,23,4,1,1,17,7,13,0,13,2,1,0,0,3,1,0.281553398,sa3010721,2B
2019,Paul Russo,Nationals (R),23,10,35,39,10,7,3,0,0,5,5,4,0,10,0,0,0,1,0,1,0.285714285,sa3010842,2B
2019,Nick Conti,Mets (R),22,18,59,78,11,8,2,0,1,12,10,17,0,9,2,0,0,1,6,1,0.186440677,sa3010844,2B
2019,Chase Strumpf,Cubs (A-),21,17,60,76,19,10,7,0,2,13,11,10,0,21,3,3,0,0,0,0,0.316666666,sa3010845,2B
2019,Angel Bautista,Indians/Brewers (R),17,32,107,126,26,25,1,0,0,16,9,17,0,20,0,1,1,2,4,3,0.242990654,sa3010864,2B
2019,Carlos Roa,Indians/Brewers (R),17,13,48,52,20,13,5,1,1,10,8,1,0,6,1,2,0,0,1,2,0.416666666,sa3010865,2B
2019,Jose Baez,Indians/Brewers (R),16,30,97,115,22,19,3,0,0,11,5,16,1,24,2,0,0,1,2,1,0.226804123,sa3010873,2B
2019,Henyer Gomez,Indians/Brewers (R),16,41,164,187,30,21,5,4,0,24,9,21,0,46,1,0,1,0,12,4,0.182926829,sa3010874,2B
2019,Carlos Verdecia,Yankees (R),17,16,59,73,18,11,5,2,0,8,8,12,0,13,1,1,0,0,8,3,0.305084745,sa3010878,2B
2019,Anyelo Reyes,Orioles (R),17,36,125,127,24,20,2,1,1,13,9,1,0,34,1,0,0,6,1,1,0.192,sa3010882,2B
2019,Jack Strunc,Marlins (A-),23,26,89,97,20,15,4,0,1,7,8,4,0,20,3,1,0,2,0,2,0.224719101,sa3010892,2B
2019,Junior Martina,Nationals (R),21,23,76,93,29,23,2,2,2,20,7,7,1,15,9,0,0,1,3,1,0.381578947,sa3010898,2B
2019,Anthony Gomez,Nationals (R),22,13,40,44,6,4,2,0,0,1,2,4,0,10,0,0,0,0,1,2,0.15,sa3010908,2B
2019,Garrett Saunders,Braves (R),22,12,31,43,9,9,0,0,0,4,2,7,0,11,2,1,2,0,1,1,0.29032258,sa3010909,2B
2019,Bryan Arias,Astros (A-),22,18,51,60,10,8,1,1,0,5,8,7,0,10,0,2,0,1,2,0,0.196078431,sa3011265,2B
2019,Dexter Jordan,Astros (R),19,11,36,43,3,2,1,0,0,5,3,5,0,14,2,0,0,0,1,0,0.083333333,sa3011442,2B
2019,Cameron Cannon,Red Sox (A-),21,13,50,55,10,5,4,0,1,7,9,4,0,16,1,0,0,2,0,0,0.2,sa3011467,2B
2019,Alec Craig,Twins (R),22,12,33,44,6,5,1,0,0,4,3,10,0,6,0,1,0,3,3,2,0.181818181,sa3011470,2B
2019,Elijah Tatis,White Sox (R),17,14,46,56,9,8,1,0,0,9,6,9,0,9,0,1,0,0,1,1,0.195652173,sa3011507,2B
2019,Uziel Viloria,Phillies (R),17,10,40,44,12,9,2,1,0,5,6,2,0,7,0,2,0,0,3,1,0.3,sa3011603,2B
2019,Jean Perez,Rockies (R),16,10,38,45,7,4,3,0,0,6,5,1,0,10,6,0,0,1,3,1,0.184210526,sa3011632,2B
2019,Bengie Gonzalez,Nationals (AAA),29,25,48,54,9,6,3,0,0,6,6,5,0,11,0,1,0,3,0,1,0.1875,sa454764,2B
2019,Peter Mooney,Rockies (AAA),28,81,242,275,60,34,20,2,4,37,28,29,0,48,2,0,2,4,6,1,0.247933884,sa503239,2B
2019,Ali Castillo,Phillies (AA),30,16,51,60,19,12,5,1,1,7,8,7,1,10,0,0,2,1,2,2,0.372549019,sa507143,2B
2019,Ali Castillo,Phillies (AAA),30,79,287,315,93,68,16,4,5,49,43,20,0,37,1,4,3,10,3,3,0.324041811,sa507143,2B
2019,Levi Michael,Giants (AAA),28,73,242,278,60,40,8,3,9,44,35,18,3,66,11,1,6,5,3,1,0.247933884,sa526207,2B
2019,Drew Maggi,Twins (AA),30,11,39,44,10,5,4,0,1,5,1,4,0,9,1,0,0,2,1,1,0.256410256,sa549144,2B
2019,Esteban Quiroz,Padres (AAA),27,78,254,306,65,31,17,0,17,54,53,45,1,69,4,2,1,2,3,1,0.255905511,sa596560,2B
2019,Yonathan Mendoza,Reds (A+),25,74,261,288,63,54,5,1,3,33,24,25,0,49,0,1,1,8,1,4,0.24137931,sa596904,2B
2019,Jecksson Flores,Royals (AAA),25,87,305,351,75,58,9,1,7,35,43,26,0,56,3,6,11,4,11,4,0.245901639,sa597007,2B
2019,Bryan Mejia,Nationals (A+),25,28,97,101,14,8,3,2,1,8,10,2,0,22,0,0,2,0,1,0,0.144329896,sa597100,2B
2019,Bryan Mejia,Nationals (AA),25,30,77,79,14,9,2,2,1,14,4,1,0,29,0,0,1,0,3,0,0.181818181,sa597100,2B
2019,Alberto Triunfel,Cardinals (AA),25,67,212,234,40,28,12,0,0,22,11,16,0,61,1,1,4,7,1,4,0.188679245,sa597103,2B
2019,Ramon Urias,Cardinals (AAA),25,65,203,249,49,31,15,0,3,38,28,35,1,43,9,1,1,6,3,1,0.24137931,sa597169,2B
2019,Angelo Mora,Dodgers (AAA),26,45,130,139,30,20,8,2,0,15,19,6,0,30,1,2,0,8,0,0,0.23076923,sa597177,2B
2019,Angelo Mora,Dodgers (AA),26,35,120,133,34,27,4,1,2,21,17,12,0,27,0,1,0,4,4,1,0.283333333,sa597177,2B
2019,Dante Bichette,Nationals (AA),26,43,155,168,49,38,8,2,1,18,20,11,0,21,0,1,1,5,1,0,0.316129032,sa597776,2B
2019,Josh Tobias,Red Sox (AAA),26,44,134,150,39,28,8,1,2,16,13,13,0,29,0,2,1,2,1,1,0.291044776,sa599333,2B
2019,Drew Stankiewicz,Indians (AA),26,10,22,32,2,2,0,0,0,6,1,10,1,6,0,0,0,0,1,1,0.09090909,sa599531,2B
2019,Christian Lopes,Rangers (AA),26,67,251,301,65,42,14,1,8,46,32,39,2,59,6,4,1,4,10,2,0.258964143,sa601044,2B
2019,Christian Lopes,Rangers (AAA),26,25,88,103,30,19,10,0,1,10,17,10,0,24,4,1,0,2,3,3,0.34090909,sa601044,2B
2019,Vimael Machin,Cubs (AA),25,89,320,374,94,67,23,1,3,33,47,44,7,38,4,5,1,8,6,2,0.29375,sa602488,2B
2019,David Masters,Nationals (A-),26,9,28,34,6,3,2,0,1,6,6,5,0,7,1,0,0,1,0,0,0.214285714,sa602586,2B
2019,Ivan Castillo,Padres (AA),24,76,321,344,107,72,23,5,7,49,50,13,0,47,3,6,1,6,11,4,0.333333333,sa657222,2B
2019,Angel Aguilar,Yankees (AA),24,24,88,94,18,12,4,1,1,11,11,2,0,29,2,1,1,0,2,0,0.204545454,sa657323,2B
2019,Osvaldo Abreu,Nationals (A+),25,80,284,320,76,53,20,0,3,35,36,27,0,75,7,0,2,7,7,5,0.267605633,sa657398,2B
2019,Alberti Chavez,Reds (AAA),23,30,81,93,18,15,1,1,1,14,5,8,0,19,1,3,0,1,1,1,0.222222222,sa657456,2B
2019,Alberti Chavez,Reds (AA),23,11,26,30,5,4,1,0,0,1,1,3,0,7,0,1,0,0,0,1,0.192307692,sa657456,2B
2019,Luis Valenzuela,Braves (AA),25,75,238,251,47,32,11,2,2,22,24,9,1,54,1,3,0,5,0,1,0.197478991,sa658081,2B
2019,Bruce Caldwell,Brewers (AA),27,73,227,256,52,32,14,0,6,25,37,24,0,66,0,4,1,5,1,2,0.229074889,sa658271,2B
2019,Kody Eaves,Tigers (AA),25,81,278,310,65,37,13,3,12,38,47,27,0,82,0,4,1,1,2,0,0.233812949,sa658290,2B
2019,Kody Eaves,Tigers (AAA),25,11,37,44,10,6,3,0,1,6,7,7,0,17,0,0,0,0,2,0,0.27027027,sa658290,2B
2019,C.J. Hinojosa,Brewers (AA),24,89,303,339,76,54,16,1,5,39,29,30,1,44,0,4,2,7,2,4,0.250825082,sa658616,2B
2019,Trent Giambrone,Cubs (AAA),25,98,343,381,83,43,20,0,20,54,52,33,2,98,4,0,1,8,14,3,0.241982507,sa658813,2B
2019,Nick Lovullo,Red Sox (A+),25,33,105,117,26,18,7,0,1,12,11,10,0,21,2,0,0,3,0,2,0.247619047,sa659264,2B
2019,Nick Lovullo,Red Sox (AAA),25,15,45,50,9,7,1,0,1,8,5,4,0,14,0,0,1,3,1,0,0.2,sa659264,2B
2019,Erick Mejia,Royals (AAA),24,99,377,429,102,75,17,6,4,63,47,42,0,74,3,3,4,3,14,5,0.270557029,sa694960,2B
2019,Galli Cribbs Jr.,Diamondbacks (AA),26,66,188,202,37,27,5,4,1,13,15,11,0,71,1,0,2,1,2,0,0.19680851,sa708444,2B
2019,Calten Daal,Reds (AA),25,58,178,188,53,46,5,2,0,16,20,8,0,31,0,1,1,8,3,3,0.297752808,sa729572,2B
2019,Rayder Ascanio,Cardinals (A+),23,31,85,102,22,18,4,0,0,11,9,12,0,21,0,1,4,2,0,0,0.258823529,sa735861,2B
2019,Johan Cruz,White Sox (A+),23,11,32,39,8,5,2,0,1,6,4,6,0,11,0,0,1,1,0,0,0.25,sa736621,2B
2019,Jorma Rodriguez,Indians (AA),23,34,122,129,27,25,2,0,0,7,11,5,0,40,0,1,1,3,0,1,0.221311475,sa736694,2B
2019,Luis Gonzalez,Reds (AAA),24,13,38,42,10,8,2,0,0,8,3,4,0,9,0,0,0,2,0,1,0.263157894,sa736875,2B
2019,Luis Gonzalez,Reds (AA),24,17,46,51,15,9,5,1,0,9,8,3,0,7,1,0,1,0,0,0,0.326086956,sa736875,2B
2019,Jose Martinez,Cardinals (AA),22,23,79,91,20,16,3,0,1,7,5,11,0,18,0,1,0,2,1,0,0.253164556,sa736960,2B
2019,Brallan Perez,Athletics (AA),23,65,232,263,54,45,7,1,1,27,20,20,0,43,6,2,3,5,4,6,0.23275862,sa736999,2B
2019,Riley Unroe,Braves (AAA),23,10,30,37,7,5,1,0,1,7,3,7,0,6,0,0,0,0,1,1,0.233333333,sa737614,2B
2019,Gosuke Katoh,Yankees (AAA),24,56,171,194,44,32,5,0,7,26,20,20,1,59,2,0,1,1,5,2,0.257309941,sa737619,2B
2019,Gosuke Katoh,Yankees (AA),24,30,97,108,23,19,3,1,0,11,7,10,0,28,0,1,0,0,3,1,0.237113402,sa737619,2B
2019,Kean Wong,Rays (AAA),24,89,354,396,116,82,22,5,7,58,52,33,1,86,6,1,2,5,5,2,0.327683615,sa737841,2B
2019,Nelson Molina,Rockies (AA),24,20,47,54,11,7,4,0,0,7,5,5,0,12,1,1,0,0,1,2,0.234042553,sa737886,2B
2019,Erich Weiss,Pirates (AAA),27,14,34,38,7,3,1,1,2,3,4,4,0,10,0,0,0,0,1,0,0.205882352,sa737930,2B
2019,Jordan Cowan,Mariners (AA),24,94,332,377,84,73,9,0,2,33,26,36,0,68,2,4,3,6,8,3,0.253012048,sa738703,2B
2019,Trever Morrison,Brewers (A+),24,8,28,30,5,3,2,0,0,2,2,1,0,14,1,0,0,1,0,0,0.178571428,sa738906,2B
2019,Taylor Snyder,Rockies (A+),24,76,283,313,75,45,13,4,13,43,48,22,0,97,6,2,0,2,12,3,0.265017667,sa738930,2B
2019,Wendell Rijo,Yankees (AA),23,45,164,183,41,25,10,0,6,32,22,17,1,38,1,0,1,6,2,1,0.25,sa739597,2B
2019,Wendell Rijo,Yankees (A+),23,9,25,30,9,6,3,0,0,1,4,4,0,8,0,1,0,1,0,1,0.36,sa739597,2B
2019,Sergio Alcantara,Tigers (AA),22,89,281,330,66,55,9,0,2,37,25,43,0,62,2,2,2,5,6,5,0.234875444,sa739641,2B
2019,Ariel Montesino,Braves (A),23,43,136,157,25,15,8,1,1,9,11,11,1,45,3,4,3,4,6,1,0.183823529,sa745012,2B
2019,Offerman Collado,Royals (A+),23,12,30,33,7,6,1,0,0,3,1,2,0,4,1,0,0,2,0,0,0.233333333,sa745014,2B
2019,Walter Rasquin,Mets (A),23,54,177,198,31,24,2,3,2,19,12,13,0,39,4,0,4,4,8,0,0.175141242,sa754712,2B
2019,Jose Antequera,Phillies (AA),23,17,51,57,10,9,1,0,0,6,0,5,0,13,1,0,0,1,1,0,0.196078431,sa826778,2B
2019,Alejandro Salazar,Braves (AA),22,93,333,350,71,58,9,2,2,25,16,10,0,87,4,1,2,13,7,5,0.213213213,sa827937,2B
2019,Luis Carpio,Mets (AA),21,56,174,199,44,32,10,0,2,23,14,21,0,38,2,0,2,6,1,4,0.252873563,sa827960,2B
2019,Luis Carpio,Mets (A+),21,31,94,106,31,25,4,1,1,13,12,10,0,15,1,1,0,4,2,3,0.329787234,sa827960,2B
2019,Welfrin Mateo,Yankees (A+),23,31,95,100,19,13,3,1,2,7,9,3,0,23,0,1,1,2,1,2,0.2,sa827963,2B
2019,Hector Martinez,Tigers (A),22,22,77,83,15,9,3,0,3,6,11,2,0,23,3,1,0,2,0,0,0.194805194,sa827974,2B
2019,Wander Franco,Giants (A),22,26,84,98,15,7,3,0,5,12,16,14,0,33,0,0,0,4,0,0,0.178571428,sa828125,2B
2019,Adrian Valerio,Pirates (A+),22,53,181,189,43,34,6,1,2,15,18,5,0,40,1,1,1,4,12,3,0.23756906,sa828164,2B
2019,Raul Siri,Pirates (A),24,11,34,40,9,2,6,0,1,7,6,4,0,14,1,1,0,2,1,2,0.264705882,sa828166,2B
2019,Ramon Beltre,White Sox (A),22,96,347,363,76,50,18,6,2,36,24,11,0,95,4,0,1,7,6,2,0.219020172,sa828230,2B
2019,Yan Sanchez,Diamondbacks (A+),22,13,39,43,7,6,0,1,0,3,1,4,0,13,0,0,0,0,2,1,0.179487179,sa828285,2B
2019,Osvaldo Duarte,Astros (AA),23,96,362,394,81,56,8,6,11,45,40,24,0,124,6,1,1,14,17,7,0.223756906,sa828299,2B
2019,Jose Gomez,Phillies (AA),22,68,219,241,56,42,9,2,3,23,22,15,1,49,3,3,1,5,4,5,0.255707762,sa828331,2B
2019,Jose Gomez,Phillies (A+),22,14,46,52,16,12,4,0,0,4,6,5,0,14,0,0,1,0,0,1,0.347826086,sa828331,2B
2019,Carlos Rivero,Reds (A),22,38,99,118,17,14,0,2,1,11,3,14,0,51,0,1,4,0,3,1,0.171717171,sa828427,2B
2019,Nick Gordon,Twins (AAA),23,67,282,306,85,50,28,3,4,48,39,17,0,63,3,4,0,6,14,4,0.301418439,sa828662,2B
2019,Justin Twine,Marlins (AA),23,92,339,370,82,66,11,4,1,33,30,23,2,84,5,3,0,7,6,5,0.241887905,sa828686,2B
2019,Isan Diaz,Marlins (AAA),23,98,359,415,107,61,20,2,24,82,65,47,3,92,7,0,2,4,5,4,0.298050139,sa828704,2B
2019,D.J. Burt,Royals (AA),23,56,189,214,49,38,6,2,3,22,10,18,0,47,1,2,4,7,21,8,0.259259259,sa828876,2B
2019,Jermaine Palacios,Rays (AA),22,42,123,140,24,18,3,1,2,18,17,14,0,27,0,2,1,5,8,5,0.195121951,sa828886,2B
2019,Trace Loehr,Athletics (A+),24,88,328,362,95,72,17,3,3,50,39,29,1,67,3,2,0,9,9,6,0.289634146,sa829044,2B
2019,Jake Peter,Dodgers (AAA),26,74,207,253,47,24,15,1,7,39,32,43,0,67,1,2,0,1,1,0,0.22705314,sa829115,2B
2019,Ryan Metzler,Rockies (AA),26,29,84,95,15,11,3,0,1,5,6,9,0,31,1,1,0,2,2,3,0.178571428,sa829159,2B
2019,Alexis Pantoja,Indians (AA),23,96,341,372,85,68,14,2,1,38,28,23,0,61,1,2,5,13,4,5,0.249266862,sa829182,2B
2019,Tate Blackman,White Sox (A+),24,61,184,226,33,21,10,0,2,22,14,32,0,81,5,3,2,4,0,1,0.179347826,sa829257,2B
2019,Ruben Castro,Astros (A+),22,11,31,37,6,4,1,0,1,4,4,5,0,11,0,0,1,2,0,0,0.193548387,sa829293,2B
2019,Tristan Gray,Rays (AA),23,96,335,389,71,45,13,4,9,40,43,41,2,75,8,4,1,3,2,7,0.211940298,sa829756,2B
2019,Dalton Guthrie,Phillies (A+),23,60,213,228,52,34,12,3,3,29,18,8,0,37,3,2,2,3,6,2,0.244131455,sa829836,2B
2019,Riley Mahan,Marlins (A+),23,60,215,249,60,45,9,1,5,25,19,25,1,72,5,1,2,0,3,1,0.279069767,sa829844,2B
2019,Riley Mahan,Marlins (AA),23,35,127,136,29,17,6,1,5,15,18,6,1,37,1,1,1,2,0,0,0.228346456,sa829844,2B
2019,Bryson Brigman,Marlins (AA),24,82,268,310,67,49,16,1,1,21,22,33,1,56,4,1,4,8,1,3,0.25,sa829857,2B
2019,Carlos Herrera,Rockies (A+),22,55,233,256,61,38,13,0,10,37,31,16,1,61,2,5,0,2,9,4,0.261802575,sa830140,2B
2019,Carlos Herrera,Rockies (AA),22,29,94,104,15,10,3,2,0,8,3,7,0,28,0,1,2,0,0,2,0.159574468,sa830140,2B
2019,Marten Gasparini,Royals (A+),22,16,49,50,6,5,0,1,0,5,0,1,0,26,0,0,0,0,0,0,0.122448979,sa830181,2B
2019,Yeltsin Gudino,Orioles (A+),22,76,250,276,64,55,8,0,1,27,23,22,0,40,2,1,1,4,1,0,0.256,sa830208,2B
2019,Franklin Torres,Angels (A+),22,82,311,363,81,61,16,2,2,40,27,46,3,93,3,2,1,9,1,1,0.26045016,sa830300,2B
2019,Andruw Monasterio,Indians (AA),22,43,160,178,41,36,4,0,1,15,8,12,0,40,0,3,3,2,4,5,0.25625,sa830359,2B
2019,Billy Fleming,Yankees (AAA),26,12,41,44,10,9,0,0,1,4,5,3,0,16,0,0,0,1,0,0,0.243902439,sa836204,2B
2019,Julio Garcia,Brewers (A+),21,51,150,162,21,16,5,0,0,12,6,6,0,56,3,1,2,6,0,2,0.14,sa837670,2B
2019,Blake Allemand,Brewers (AAA),26,35,45,54,11,6,1,0,4,10,11,9,0,7,0,0,0,1,0,1,0.244444444,sa857217,2B
2019,Blake Allemand,Brewers (AA),26,18,47,54,11,6,3,0,2,4,6,2,1,15,4,0,0,0,0,0,0.234042553,sa857217,2B
2019,Ryan Howard,Giants (AAA),24,40,148,162,34,25,6,0,3,17,19,11,0,34,0,2,1,2,2,0,0.229729729,sa857225,2B
2019,Nico Giarratano,Giants (A),24,65,194,221,35,27,8,0,0,19,14,20,0,72,3,1,3,1,0,2,0.180412371,sa857718,2B
2019,Joe Cronin,Twins (AA),25,63,184,222,36,26,4,2,4,30,15,29,0,63,5,2,2,2,8,2,0.195652173,sa857761,2B
2019,Errol Robinson,Dodgers (AAA),24,61,191,214,42,31,9,0,2,22,19,21,3,45,2,0,0,10,3,2,0.219895287,sa857819,2B
2019,Errol Robinson,Dodgers (AA),24,18,57,65,16,12,3,0,1,10,5,7,0,14,0,1,0,2,2,1,0.280701754,sa857819,2B
2019,Sam Haggerty,Mets (AA),25,54,198,236,55,43,5,5,2,37,9,33,0,57,4,1,0,3,17,3,0.277777777,sa858804,2B
2019,Mitchell Tolman,Pirates (AA),25,102,352,405,93,70,16,3,4,50,32,41,1,90,6,2,3,2,10,5,0.264204545,sa858829,2B
2019,Wilbis Santiago,Indians (A+),23,62,222,234,68,49,14,4,1,22,19,5,0,19,5,2,0,3,1,3,0.306306306,sa862819,2B
2019,Raul Rivas,Phillies (AA),22,52,132,148,25,17,5,3,0,13,10,9,0,35,3,1,3,1,3,1,0.189393939,sa871433,2B
2019,Rafael Narea,Cubs (A),21,47,127,151,25,20,5,0,0,16,11,13,0,30,4,0,7,5,3,2,0.196850393,sa871441,2B
