Season,Name,Team,Age,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,PlayerId,Position
2019,Jeferson Morales,Twins (R),20,16,48,60,11,6,2,1,2,12,8,10,0,6,2,0,0,0,0,1,0.229166666,sa3005472,C
2019,Robinson Ramos,Indians (R),21,30,97,109,28,20,4,1,3,16,20,9,1,13,3,0,0,2,1,1,0.288659793,sa3005493,C
2019,Juan Mena,Pirates (R),18,17,46,53,13,12,0,1,0,7,6,5,0,6,1,0,1,1,0,1,0.282608695,sa3005506,C
2019,Gustavo Ruiz,Blue Jays (R),19,25,82,91,15,8,7,0,0,7,7,6,0,15,1,1,1,2,3,1,0.182926829,sa3005514,C
2019,Alejandro Fernandez,Dodgers (R),18,17,49,58,9,8,1,0,0,6,2,8,0,8,0,0,1,0,0,0,0.183673469,sa3005550,C
2019,Victor Planchart,Indians (R),18,29,103,121,26,21,4,1,0,14,7,16,0,15,2,0,0,3,2,2,0.252427184,sa3005555,C
2019,Enmanuel Pire,Royals (R),18,29,101,117,30,26,3,1,0,15,10,11,0,17,1,3,1,2,2,2,0.297029702,sa3005562,C
2019,Jose Navas,Red Sox (R),18,17,59,69,19,12,6,0,1,8,18,7,0,10,2,1,0,2,0,0,0.322033898,sa3005567,C
2019,Jommer Hernandez,Pirates (R),18,32,97,117,30,23,3,4,0,20,18,15,0,20,3,1,1,2,2,1,0.30927835,sa3005586,C
2019,Daniel Vellojin,Reds (R),19,37,125,154,42,28,8,3,3,31,33,20,0,16,9,0,0,4,5,4,0.336,sa3005587,C
2019,Juan Crisp,Yankees (R),19,17,44,64,10,8,1,1,0,7,6,15,0,6,5,0,0,1,2,1,0.227272727,sa3005592,C
2019,Oscar Rangel,Red Sox (R),21,11,34,44,13,9,4,0,0,6,11,9,0,9,0,1,0,0,1,0,0.382352941,sa3005593,C
2019,Geison Nunez,Angels (R),18,12,32,42,4,3,1,0,0,5,1,10,0,11,0,0,0,1,1,0,0.125,sa3005605,C
2019,Darwin Baez,Pirates (R),18,40,162,179,46,31,11,0,4,21,30,13,1,22,2,2,0,4,1,0,0.283950617,sa3005614,C
2019,Ronaiker Palma,Rockies (R),19,21,72,78,14,10,3,1,0,8,10,4,0,11,2,0,0,1,0,2,0.194444444,sa3005624,C
2019,Jefferson Mendoza,White Sox (R),18,24,64,77,25,14,8,0,3,9,19,9,0,16,3,1,0,1,0,0,0.390625,sa3005713,C
2019,Jhonaiker Osorio,Marlins (R),18,26,61,64,15,11,3,1,0,5,11,1,0,9,1,1,0,3,3,1,0.245901639,sa3005718,C
2019,Jesus Orecchia,Cardinals (R),18,30,97,115,21,18,2,0,1,11,14,16,0,19,0,1,1,4,1,0,0.216494845,sa3005725,C
2019,Luis Rodriguez,Cardinals (R),19,28,107,116,30,24,5,0,1,16,20,6,0,24,2,1,0,2,0,1,0.280373831,sa3005727,C
2019,Omar Rodriguez,Royals (R),19,38,127,149,38,27,9,0,2,6,16,18,2,38,4,0,0,4,1,1,0.299212598,sa3005736,C
2019,Cesar Rodriguez,Phillies (R),18,17,49,57,9,6,2,0,1,6,9,6,0,7,0,2,0,3,0,0,0.183673469,sa3005741,C
2019,Carlos Hurtado,Astros (R),18,34,107,119,30,22,5,2,1,13,16,7,0,17,1,2,1,5,5,0,0.280373831,sa3005746,C
2019,Pedro Garcia,Tigers (R),18,36,130,145,26,21,3,2,0,15,15,13,0,35,0,0,2,4,4,0,0.2,sa3005762,C
2019,Miguel Fabrizio,Cubs (R),18,31,81,94,23,14,6,2,1,7,14,12,0,10,0,1,0,1,1,2,0.283950617,sa3005767,C
2019,Oscar Gonzalez,Phillies (R),18,42,149,172,38,33,2,2,1,16,20,17,0,27,3,2,1,2,5,3,0.255033557,sa3005776,C
2019,Farlyn Manon,Brewers (R),22,23,62,77,13,6,5,1,1,8,12,11,0,8,4,0,0,0,1,3,0.209677419,sa3005900,C
2019,Ricardo Toro,Astros (R),18,40,104,128,28,22,3,1,2,12,23,14,0,17,7,3,0,3,6,3,0.269230769,sa3005904,C
2019,Enyerberth Ascanio,Yankees (R),18,12,32,44,5,5,0,0,0,6,0,10,0,10,1,0,1,2,2,0,0.15625,sa3005908,C
2019,Guillermo Quintana,Royals (R),18,31,97,122,30,20,8,0,2,8,19,19,1,11,3,2,1,2,2,1,0.30927835,sa3005916,C
2019,Guillermo Quintana,Royals (R),18,12,46,53,15,9,6,0,0,9,6,6,0,10,1,0,0,1,1,1,0.326086956,sa3005916,C
2019,Wilfri Castro,Twins (R),18,20,62,77,14,11,3,0,0,5,9,14,0,14,1,0,0,0,0,1,0.225806451,sa3005917,C
2019,Richard Paz,Indians (R),18,22,81,94,21,13,5,2,1,12,16,11,0,14,0,2,0,0,0,0,0.259259259,sa3005928,C
2019,Gabriel Gil,Rockies (R),18,20,65,75,11,9,0,1,1,8,5,6,0,24,1,2,1,2,2,1,0.169230769,sa3005935,C
2019,Edward Barboza,Phillies (R),18,28,88,106,24,17,4,1,2,14,16,12,0,15,3,2,1,3,3,0,0.272727272,sa3005937,C
2019,Jeremy Jimenez,Tigers (R),18,22,77,91,18,14,2,2,0,11,10,14,0,19,0,0,0,2,1,0,0.233766233,sa3005944,C
2019,Brayan Mancilla,Cubs (R),19,39,129,153,28,19,7,1,1,19,17,15,0,27,7,2,0,0,8,4,0.217054263,sa3005946,C
2019,Juan Loyo,Mets (R),20,18,50,61,11,7,3,0,1,7,5,6,0,13,4,0,1,0,0,0,0.22,sa3005948,C
2019,Jenderson Jardines,Dodgers (R),18,21,77,88,16,12,3,0,1,8,9,9,0,16,1,1,0,2,3,0,0.207792207,sa3006077,C
2019,Andres Gari,Red Sox (R),18,23,75,88,18,14,4,0,0,10,9,8,0,15,3,2,0,2,2,0,0.24,sa3006079,C
2019,Jose Zapata,Cardinals (R),18,30,105,124,29,18,9,1,1,20,15,12,0,30,5,1,1,3,1,3,0.276190476,sa3006179,C
2019,Rodrigo Rodriguez,Royals (R),18,21,76,86,16,14,2,0,0,7,4,8,0,21,2,0,0,2,0,2,0.210526315,sa3006197,C
2019,Manuel Garcia,Diamondbacks (R),19,39,132,161,36,27,7,2,0,17,21,18,1,28,7,3,0,2,3,5,0.272727272,sa3006202,C
2019,Ortwin Pieternella,Mariners (R),20,29,91,109,30,20,7,2,1,19,13,16,0,27,1,1,0,0,7,1,0.329670329,sa3006213,C
2019,Pablo Aliendo,Cubs (R),18,33,90,111,21,16,3,1,1,19,7,13,0,24,5,1,2,0,9,4,0.233333333,sa3006220,C
2019,Junior Gonzalez,Mariners (R),19,37,137,159,34,26,6,1,1,27,29,16,0,29,2,4,0,3,1,1,0.248175182,sa3006221,C
2019,Wilkin Grullon,Orioles (R),19,34,126,146,38,31,7,0,0,23,23,12,0,23,7,1,0,4,0,0,0.301587301,sa3006222,C
2019,Nigel Calmes,Rays (R),19,9,27,33,7,5,2,0,0,4,0,4,0,3,2,0,0,1,1,0,0.259259259,sa3006223,C
2019,Nigel Calmes,Rays (R),19,20,68,81,17,14,3,0,0,12,4,11,0,8,1,1,0,0,1,0,0.25,sa3006223,C
2019,Yoandy Rea,Tigers (R),19,14,41,46,16,12,2,0,2,9,15,4,0,3,1,0,0,0,1,0,0.390243902,sa3006224,C
2019,Erick Flores,Red Sox (R),18,24,71,84,21,17,4,0,0,12,10,11,0,9,2,0,0,5,1,1,0.295774647,sa3006225,C
2019,Ivan Murzi,Nationals (R),18,22,75,84,18,11,2,0,5,9,12,4,0,19,4,0,1,0,2,1,0.24,sa3006426,C
2019,Ramses Malave,Diamondbacks (R),18,38,137,171,40,24,13,3,0,21,25,26,0,35,6,2,0,1,6,4,0.291970802,sa3006428,C
2019,Freddy Puerta,Rangers (R),18,7,24,31,3,2,1,0,0,4,4,6,0,8,1,0,0,0,3,0,0.125,sa3006524,C
2019,Jose Mujica,Athletics (R),18,36,116,136,30,28,2,0,0,16,10,15,0,24,4,0,1,1,7,0,0.258620689,sa3006525,C
2019,Jhan Polanco,Pirates (R),18,31,104,128,25,17,6,0,2,21,8,22,0,12,1,1,0,6,1,0,0.240384615,sa3006531,C
2019,Jose Cordova,Rockies (R),19,34,115,142,41,33,6,1,1,23,21,12,0,24,9,5,1,0,14,4,0.356521739,sa3006548,C
2019,Luis Valderrama,Indians/Brewers (R),18,19,62,69,12,9,3,0,0,3,4,4,0,8,3,0,0,1,1,1,0.193548387,sa3006563,C
2019,Daniel Angulo,Pirates (R),20,15,41,48,7,7,0,0,0,4,1,5,0,6,2,0,0,0,0,2,0.170731707,sa3006596,C
2019,Eduardo Valencia,Tigers (R),19,18,65,73,14,10,4,0,0,10,12,4,0,7,1,3,0,5,1,0,0.215384615,sa3006622,C
2019,Matt Duce,Cardinals (A-),23,23,86,96,27,18,7,0,2,13,11,9,0,17,0,0,0,3,0,0,0.313953488,sa3006644,C
2019,Jay Schuyler,Reds (A),22,82,294,336,75,60,12,1,2,35,34,33,1,58,5,3,1,3,5,4,0.25510204,sa3006662,C
2019,Jake Anchia,Mariners (A),22,75,264,295,60,38,10,0,12,39,40,24,0,99,6,1,0,5,0,0,0.227272727,sa3006674,C
2019,Nick Fortes,Marlins (A+),22,54,189,215,41,28,9,2,2,16,23,19,0,36,3,4,0,4,1,1,0.216931216,sa3006714,C
2019,Zac Susi,Pirates (A),22,38,118,138,23,14,7,0,2,21,13,15,0,24,2,2,1,4,1,0,0.194915254,sa3006722,C
2019,Christopher Bec,Blue Jays (A+),23,40,121,144,30,22,6,1,1,17,13,20,0,28,1,1,1,4,16,1,0.247933884,sa3006727,C
2019,Jacob Barnwell,Rockies (R),21,11,33,39,7,5,2,0,0,5,3,6,0,14,0,0,0,0,1,2,0.212121212,sa3006779,C
2019,Kole Cottam,Red Sox (A),22,65,226,271,59,34,19,0,6,39,32,37,0,65,7,1,0,3,0,0,0.261061946,sa3006780,C
2019,Gunnar Troutwine,White Sox (A),23,44,152,172,39,26,11,0,2,22,9,19,0,56,0,1,0,7,1,0,0.256578947,sa3006785,C
2019,David Fry,Brewers (A),23,104,395,440,106,54,36,1,15,54,60,34,1,93,4,6,1,3,7,4,0.26835443,sa3006787,C
2019,Alex Holderbach,Astros (A),22,39,136,145,33,26,3,0,4,13,15,7,0,42,0,2,0,3,0,1,0.242647058,sa3006789,C
2019,John Jones,Athletics (A),23,72,244,293,60,46,8,0,6,31,33,42,0,71,4,3,0,7,0,2,0.245901639,sa3006852,C
2019,William Hancock,Royals (R),22,27,104,118,25,19,6,0,0,8,8,12,0,29,2,0,0,1,0,0,0.240384615,sa3006854,C
2019,Jack Conley,Phillies (A),22,19,58,66,11,8,3,0,0,5,2,6,0,14,1,0,1,3,0,0,0.189655172,sa3006857,C
2019,Jack Conley,Phillies (A+),22,9,30,34,5,4,1,0,0,1,3,0,0,8,2,0,2,0,0,0,0.166666666,sa3006857,C
2019,Anthony Seigler,Yankees (A),20,30,97,120,17,14,3,0,0,10,6,20,0,28,2,0,1,4,1,0,0.175257731,sa3006894,C
2019,Bryan Lavastida,Indians (A-),20,32,114,129,32,18,11,2,1,21,21,11,0,16,2,2,0,2,3,0,0.280701754,sa3006917,C
2019,Ty Greene,White Sox (R),22,11,38,43,11,8,3,0,0,9,1,4,0,1,1,0,0,1,0,1,0.289473684,sa3006920,C
2019,Logan Brown,Braves (A),22,51,193,208,58,45,11,1,1,25,26,11,0,39,4,0,0,2,0,0,0.300518134,sa3006938,C
2019,Logan Brown,Braves (A+),22,29,107,113,24,21,3,0,0,9,13,6,0,32,0,0,0,1,0,0,0.224299065,sa3006938,C
2019,Nick Gatewood,Padres (A),21,13,48,51,7,2,5,0,0,5,4,3,0,19,0,0,0,0,0,0,0.145833333,sa3007006,C
2019,Hayden Senger,Mets (A),22,70,239,275,57,37,15,1,4,19,28,16,1,44,16,3,1,7,0,0,0.238493723,sa3007009,C
2019,Scott Kapers,Rangers (A-),22,17,56,69,11,8,3,0,0,11,6,4,0,14,8,0,1,0,1,0,0.196428571,sa3007013,C
2019,Chris Williams,Twins (A),22,57,181,225,39,14,12,3,10,30,30,41,0,55,0,3,0,0,0,0,0.215469613,sa3007028,C
2019,Ryan Jeffers,Twins (A+),22,79,281,315,72,51,11,0,10,35,40,28,0,64,4,2,0,7,0,0,0.256227758,sa3007051,C
2019,Danuerys De La Cruz,Tigers (R),18,30,102,122,29,20,6,0,3,22,19,14,0,34,3,3,0,3,3,3,0.284313725,sa3007059,C
2019,Christopher Proctor,Tigers (A),22,54,212,227,52,42,8,0,2,25,24,13,0,38,0,2,0,0,4,1,0.245283018,sa3007062,C
2019,Dean Nevarez,Mariners (A-),22,12,45,50,9,5,4,0,0,2,1,4,0,12,0,1,0,2,0,2,0.2,sa3007073,C
2019,Dean Nevarez,Mariners (A),22,30,109,120,22,10,6,0,6,14,20,10,0,41,1,0,0,3,0,0,0.201834862,sa3007073,C
2019,Rusber Estrada,Braves (A+),24,43,140,163,18,15,2,0,1,11,11,13,0,52,7,3,0,3,0,0,0.128571428,sa3007077,C
2019,Sergio Toribio,Twins (R),20,13,35,42,5,3,1,1,0,4,5,5,0,14,0,1,1,1,0,1,0.142857142,sa3007096,C
2019,Kekai Rios,Brewers (A),22,18,63,70,14,14,0,0,0,5,7,6,0,15,1,0,0,0,0,0,0.222222222,sa3007282,C
2019,Trevor Casanova,Twins (A),23,27,88,103,21,13,4,0,4,15,18,13,0,25,0,2,0,3,1,0,0.238636363,sa3007294,C
2019,Fabian Pena,Giants (A+),22,31,109,120,20,8,10,0,2,11,10,8,0,23,1,1,1,4,1,0,0.183486238,sa3007303,C
2019,Michael Emodi,Royals (R),23,36,132,149,45,20,16,1,8,26,32,10,0,41,6,1,0,3,3,0,0.34090909,sa3007318,C
2019,Kevin Melendez,Rays (R),19,23,81,87,22,14,5,0,3,10,17,5,0,22,1,0,0,4,2,0,0.271604938,sa3007319,C
2019,Robert Boselli,Reds (R),23,9,33,38,6,5,0,0,1,2,5,2,0,14,1,2,0,0,0,0,0.181818181,sa3007332,C
2019,Nick Dalesandro,Diamondbacks (A-),22,21,63,79,12,11,1,0,0,4,8,14,0,14,1,1,0,3,2,0,0.19047619,sa3007503,C
2019,Ryan Haug,Pirates (A-),24,15,46,55,12,9,3,0,0,7,4,3,0,13,5,1,0,3,3,2,0.260869565,sa3007506,C
2019,Tyler Cropley,Nationals (A),23,32,94,114,17,11,4,0,2,12,8,12,0,23,5,1,2,1,1,1,0.180851063,sa3007510,C
2019,Logan O'Hoppe,Phillies (A-),19,30,112,121,30,12,11,2,5,14,22,7,0,34,0,2,0,2,2,0,0.267857142,sa3007519,C
2019,Jon Rosoff,Tigers (A+),24,39,123,135,33,25,5,2,1,10,9,9,0,17,2,1,0,2,2,1,0.268292682,sa3007635,C
2019,Stephan Vidal,Royals (R),23,8,29,31,5,1,3,0,1,5,3,2,0,9,0,0,0,0,0,0,0.172413793,sa3007654,C
2019,Brett Wright,Blue Jays (A-),23,26,79,102,15,8,5,0,2,7,11,14,0,20,8,1,0,0,2,2,0.189873417,sa3007746,C
2019,Mickey Gasper,Yankees (A),23,75,254,304,60,36,17,0,7,31,35,41,1,55,7,2,0,9,1,0,0.236220472,sa3007747,C
2019,Daniel Wasinger,Diamondbacks (A-),23,24,83,91,16,11,5,0,0,6,12,4,0,25,3,1,0,2,3,0,0.192771084,sa3007785,C
2019,Daniel Wasinger,Diamondbacks (A),23,7,26,30,3,2,1,0,0,1,1,3,0,7,1,0,0,1,0,0,0.115384615,sa3007785,C
2019,Joey Bart,Giants (A+),22,51,207,222,58,35,9,2,12,37,35,12,0,42,3,0,0,9,4,2,0.280193236,sa3007786,C
2019,Elih Marrero,Red Sox (A-),22,20,75,85,16,9,6,1,0,8,15,7,0,14,1,2,0,3,1,0,0.213333333,sa3007822,C
2019,Nick Meyer,Mets (A+),22,56,183,201,36,30,4,1,1,19,11,14,0,38,3,0,1,5,9,2,0.196721311,sa3007826,C
2019,Malcom Quintero,Cubs (R),18,27,61,79,20,18,2,0,0,9,11,17,0,14,1,0,0,1,6,3,0.327868852,sa3007827,C
2019,Willie MacIver,Rockies (A),22,91,327,374,81,48,20,3,10,40,50,28,1,82,9,6,4,8,10,4,0.247706422,sa3007828,C
2019,Cody Roberts,Orioles (A),23,28,96,109,24,22,2,0,0,14,11,10,0,27,0,3,0,2,0,0,0.25,sa3007869,C
2019,Hunter Feduccia,Dodgers (A),22,50,184,223,53,31,17,1,4,34,31,36,0,42,0,3,0,2,1,0,0.288043478,sa3007872,C
2019,Hunter Feduccia,Dodgers (A+),22,10,32,37,9,9,0,0,0,4,4,4,0,9,0,0,1,2,1,2,0.28125,sa3007872,C
2019,Jesus Moreno,Rangers (R),18,22,81,94,19,14,5,0,0,11,10,11,0,18,2,0,0,1,0,0,0.234567901,sa3007914,C
2019,Will Banfield,Marlins (A),19,80,314,343,61,39,12,1,9,36,48,20,0,99,4,5,0,7,0,0,0.194267515,sa3007973,C
2019,Onix Vega,Nationals (A-),20,20,85,92,25,21,3,1,0,5,14,6,1,12,1,0,0,6,1,2,0.294117647,sa3008007,C
2019,Josh Breaux,Yankees (A),21,30,122,127,36,25,4,0,7,12,30,4,0,37,1,0,0,1,0,0,0.295081967,sa3008051,C
2019,Jonathan Chinchilla,Marlins (R),18,25,57,65,12,9,3,0,0,12,6,5,0,10,3,0,0,2,0,1,0.210526315,sa3008052,C
2019,Kelvin Pena,Braves (R),18,48,177,204,42,23,13,0,6,24,33,19,3,46,3,5,0,2,1,2,0.237288135,sa3008083,C
2019,Cesar Salazar,Astros (A),23,64,224,253,61,41,16,1,3,26,36,16,0,37,7,6,0,3,4,2,0.272321428,sa3008107,C
2019,Carlos Hernandez,Phillies (R),18,10,29,33,6,2,4,0,0,4,4,3,0,7,1,0,0,3,1,0,0.206896551,sa3008111,C
2019,Andelson Arias,Padres (R),19,9,25,32,4,2,1,0,1,5,4,3,0,8,4,0,0,0,1,0,0.16,sa3008143,C
2019,Yesi Medina,Royals (R),19,25,50,63,10,7,2,0,1,8,9,9,0,10,4,0,0,3,1,0,0.2,sa3008147,C
2019,Grant Koch,Pirates (A),22,73,268,292,57,41,12,0,4,29,27,19,0,41,2,2,1,10,1,1,0.212686567,sa3008180,C
2019,Juan Paulino,Astros (A-),21,26,76,83,24,17,5,1,1,7,8,6,0,23,0,1,0,1,8,3,0.315789473,sa3008190,C
2019,Bo Naylor,Indians (A),19,79,292,334,69,42,13,6,8,46,45,33,0,79,1,6,2,6,3,2,0.236301369,sa3008247,C
2019,Endy Rodriguez,Mets (R),19,11,35,45,12,7,5,0,0,5,4,6,0,4,2,1,0,0,3,0,0.342857142,sa3008272,C
2019,Endy Rodriguez,Mets (R),19,9,27,35,8,2,4,0,2,5,8,5,0,5,3,0,0,0,0,0,0.296296296,sa3008272,C
2019,Caleb Knight,Cubs (A-),23,19,59,71,13,9,1,1,2,5,4,7,0,13,5,0,0,1,0,2,0.220338983,sa3008279,C
2019,Tre Todd,Dodgers (A+),22,14,28,38,6,5,0,0,1,5,3,8,0,12,0,1,1,0,0,1,0.214285714,sa3008283,C
2019,Tre Todd,Dodgers (R),22,13,46,50,18,9,5,0,4,9,20,3,0,9,1,0,0,3,0,0,0.391304347,sa3008283,C
2019,Eduin Lugo,Indians/Brewers (R),17,19,59,68,9,7,2,0,0,6,6,7,0,22,1,1,0,2,2,1,0.152542372,sa3008296,C
2019,Cal Raleigh,Mariners (A+),22,82,310,348,81,40,19,0,22,48,66,33,3,69,3,2,0,4,4,0,0.261290322,sa3008377,C
2019,Cal Raleigh,Mariners (AA),22,13,44,51,8,7,1,0,0,0,4,7,1,17,0,0,0,0,0,0,0.181818181,sa3008377,C
2019,JJ Schwarz,Athletics (A+),23,20,64,71,7,6,1,0,0,2,3,7,0,19,0,0,0,2,0,0,0.109375,sa3008391,C
2019,Mitchell Edwards,Phillies (R),19,13,31,37,7,5,1,0,1,3,7,5,0,10,0,1,0,0,0,0,0.225806451,sa3008407,C
2019,Isaias Sangrona,Rays (R),18,34,109,131,21,13,7,0,1,13,12,14,1,34,6,1,1,2,5,2,0.19266055,sa3008410,C
2019,Omar Martinez,Yankees (R),17,17,42,51,12,10,1,0,1,5,7,8,0,7,0,1,0,0,0,0,0.285714285,sa3008573,C
2019,Diego Cartaya,Dodgers (R),17,13,50,57,12,7,2,2,1,11,9,5,0,11,1,1,0,1,0,0,0.24,sa3008742,C
2019,Ricardo Caldera,Diamondbacks (R),17,34,109,136,27,18,5,3,1,17,17,18,0,34,8,1,0,0,2,1,0.247706422,sa3008791,C
2019,Victor Diaz,Phillies (R),17,50,193,214,56,38,13,3,2,34,28,15,2,39,2,4,0,6,5,3,0.29015544,sa3008801,C
2019,Naysbel Marcano,Red Sox (R),17,38,136,150,35,22,10,1,2,20,25,9,0,37,4,1,0,2,1,1,0.257352941,sa3008804,C
2019,Luis Pineda,White Sox (R),17,18,63,72,13,7,3,1,2,10,10,8,0,21,1,0,0,1,1,0,0.206349206,sa3008826,C
2019,Cristian Calzadilla,Tigers (R),17,33,107,136,30,27,3,0,0,19,8,21,0,13,6,2,0,6,4,3,0.280373831,sa3008830,C
2019,Dionmy Salon,Royals (R),17,21,65,77,16,13,3,0,0,10,5,11,0,8,1,0,0,2,0,2,0.246153846,sa3008839,C
2019,Jhonnys Cabrera,Brewers (R),17,35,122,140,34,24,7,1,2,24,18,13,0,46,4,1,0,0,2,1,0.278688524,sa3008847,C
2019,Hector Acevedo,Twins (R),21,21,73,84,12,5,6,0,1,10,4,9,0,21,2,0,0,1,0,0,0.164383561,sa3008849,C
2019,Javier D'Orazio,Blue Jays (R),17,13,48,54,18,14,3,1,0,4,1,6,0,11,0,0,0,1,1,0,0.375,sa3008876,C
2019,Javier D'Orazio,Blue Jays (R),17,21,73,74,16,13,3,0,0,5,5,1,0,26,0,0,0,2,1,3,0.219178082,sa3008876,C
2019,Roldany Reinoso,Rangers (R),17,24,88,96,15,10,5,0,0,7,6,7,0,16,1,0,0,2,1,0,0.170454545,sa3008882,C
2019,Efrenyer Narvaez,Rangers (R),16,24,76,98,19,16,3,0,0,17,11,18,0,14,2,2,0,2,0,1,0.25,sa3008885,C
2019,Rayner Santana,Giants (R),16,34,116,143,32,21,9,0,2,15,12,22,1,40,5,0,0,2,1,3,0.275862068,sa3008897,C
2019,Victor Duarte,Padres (R),18,31,104,128,21,14,6,1,0,17,15,11,0,9,9,3,1,4,5,3,0.201923076,sa3008904,C
2019,Felix Salguera,Rays (R),17,25,90,108,21,16,3,2,0,15,11,15,0,14,2,0,1,2,0,0,0.233333333,sa3008914,C
2019,Jesus Rodriguez,Yankees (R),17,18,58,72,18,10,4,2,2,14,12,11,1,10,0,3,0,1,3,2,0.310344827,sa3008916,C
2019,Adony Mejia,Phillies (R),18,35,109,138,15,12,3,0,0,22,6,19,0,28,9,1,0,3,4,2,0.137614678,sa3008924,C
2019,Lians Beato,Orioles (R),17,17,38,58,5,3,2,0,0,10,6,15,0,13,2,3,0,1,0,0,0.131578947,sa3008926,C
2019,Jose Estrada,Angels (R),19,28,100,111,30,23,6,1,0,14,12,9,0,9,1,1,0,8,2,1,0.3,sa3008933,C
2019,Jose Hernandez,Mets (R),17,21,71,86,17,15,2,0,0,15,4,14,0,24,1,0,0,1,2,3,0.239436619,sa3008943,C
2019,Michael Mantecon,Orioles (R),17,24,68,87,16,15,1,0,0,13,7,13,0,17,6,0,0,1,3,0,0.235294117,sa3008949,C
2019,Domenico Pascale,Mets (R),19,27,85,100,14,13,1,0,0,8,10,9,0,13,2,2,2,1,0,0,0.164705882,sa3009192,C
2019,Agustin Ramirez,Yankees (R),17,28,111,123,32,20,8,0,4,17,21,9,0,21,2,1,0,0,0,1,0.288288288,sa3009276,C
2019,Eduardo Jaramillo,Giants (R),17,13,50,52,10,7,3,0,0,4,8,0,0,14,1,1,0,2,0,2,0.2,sa3009277,C
2019,Miguel Palma,Astros (R),17,37,102,127,24,13,7,0,4,15,12,12,0,28,11,1,1,0,5,5,0.235294117,sa3009279,C
2019,Ene Leon,Marlins (R),17,15,40,48,7,7,0,0,0,3,2,5,0,5,1,1,1,4,1,0,0.175,sa3009280,C
2019,Jeisel Acosta,Nationals (R),17,21,73,84,18,11,6,1,0,9,9,9,0,17,2,0,0,2,1,0,0.246575342,sa3009281,C
2019,Robert Mendoza,Rockies (R),17,28,93,115,19,17,2,0,0,10,10,18,1,27,1,3,0,0,4,2,0.204301075,sa3009291,C
2019,Freddy Guilamo,Astros (R),18,29,63,82,19,14,4,1,0,14,10,18,0,13,1,0,0,0,1,2,0.301587301,sa3009297,C
2019,Junior Ramos,Blue Jays (R),17,27,87,94,15,11,4,0,0,5,13,4,0,16,1,2,0,3,3,1,0.172413793,sa3009306,C
2019,Abel Noguera,Rangers (R),17,25,92,108,20,14,6,0,0,8,15,13,0,33,2,1,0,4,0,1,0.217391304,sa3009308,C
2019,Jose Caguana,Mariners (R),17,35,125,140,30,20,8,2,0,19,12,11,0,37,3,1,0,2,4,2,0.24,sa3009310,C
2019,Nicolas Garcia,Yankees (R),18,19,60,69,14,11,3,0,0,6,6,6,0,23,2,0,1,1,5,2,0.233333333,sa3009313,C
2019,Alex Ramirez,Padres (R),17,27,99,113,28,17,8,1,2,16,16,9,0,29,4,1,0,2,3,0,0.282828282,sa3009315,C
2019,Luis Hernandez,Pirates (R),18,20,56,64,12,11,1,0,0,8,7,4,0,15,3,0,1,0,3,0,0.214285714,sa3009318,C
2019,Rafael Escalante,Pirates (R),17,21,56,71,12,8,2,1,1,8,5,12,0,9,3,0,0,0,0,3,0.214285714,sa3009322,C
2019,Derek Vegas,Marlins (R),17,25,54,67,9,9,0,0,0,5,4,8,0,13,3,2,0,0,0,0,0.166666666,sa3009323,C
2019,Yorberto Mejicano,Red Sox (R),18,20,54,64,14,13,1,0,0,10,9,8,0,11,0,2,0,0,5,0,0.259259259,sa3009328,C
2019,Frank Rodriguez,Dodgers (R),17,28,82,106,13,11,2,0,0,12,4,17,0,24,6,1,0,2,0,0,0.158536585,sa3009330,C
2019,Geovanny Planchart,Pirates (R),17,23,83,93,31,29,0,2,0,16,12,8,0,7,1,0,1,0,0,2,0.373493975,sa3009334,C
2019,Jerry Lopez,Rays (R),16,14,49,53,9,9,0,0,0,8,3,3,0,13,0,1,0,3,0,2,0.183673469,sa3009335,C
2019,Roblin Heredia,Cardinals (R),16,23,84,105,16,10,4,2,0,12,10,20,0,28,1,0,0,1,5,0,0.19047619,sa3009341,C
2019,Randy Ruiz,Braves (R),17,32,70,86,12,7,5,0,0,11,6,9,0,16,6,1,0,0,4,0,0.171428571,sa3009342,C
2019,Fraudy Rodriguez,Reds (R),17,16,42,50,7,5,2,0,0,1,5,7,0,12,0,1,0,1,1,2,0.166666666,sa3009540,C
2019,Ronaldo Flores,Giants (R),17,37,136,146,44,36,7,0,1,18,20,3,0,21,5,2,0,2,1,1,0.323529411,sa3009551,C
2019,Matheus Lelis,Athletics (R),17,21,53,61,11,9,2,0,0,6,4,8,0,11,0,0,0,1,0,2,0.207547169,sa3009556,C
2019,Daniel Leon,Diamondbacks (R),18,15,50,59,9,7,2,0,0,6,6,9,0,18,0,0,0,2,0,1,0.18,sa3009562,C
2019,Nelson Quiroz,Dodgers (R),17,26,93,105,20,19,1,0,0,7,10,11,0,14,1,0,0,5,1,0,0.215053763,sa3009565,C
2019,Derwis Troconiz,Mets (R),19,17,48,60,12,12,0,0,0,6,9,10,1,7,2,0,0,0,1,0,0.25,sa3009566,C
2019,Anferny Olivo,Twins (R),17,15,45,56,5,3,2,0,0,5,2,10,0,16,1,0,0,1,0,0,0.111111111,sa3009644,C
